idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,utm_nord,utm_est,lat,lng,location,:@computed_region_6hky_swhk,:@computed_region_ttgh_9sm5,:@computed_region_af5v_nc64,datastop
12691,Arsenico,ng/m³,560,Varese v.Copelli,383,VA,Varese,N,2008-04-01T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
20488,Particelle sospese PM2.5,µg/m³,564,Erba v. Battisti,279,CO,Erba,N,2020-10-22T00:00:00.000,5072803,517232,45.80857380,9.22177920,"{'type': 'Point', 'coordinates': [9.2217792, 45.8085738]}",2,2,3,
10043,PM10 (SM2005),µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,2006-11-29T00:00:00.000,5051773,481053,45.61924753,8.75697656,"{'type': 'Point', 'coordinates': [8.75697656, 45.61924753]}",1,1,3,
6665,Ozono,µg/m³,565,Cantù v.Meucci,369,CO,Cantù,N,2005-01-17T00:00:00.000,5064150,509783,45.73083728,9.12573936,"{'type': 'Point', 'coordinates': [9.12573936, 45.73083728]}",2,2,3,
5507,Biossido di Azoto,µg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,N,1980-12-18T00:00:00.000,5042386,518435,45.53476819,9.23610903,"{'type': 'Point', 'coordinates': [9.23610903, 45.53476819]}",4,4,8,
10035,Benzene,µg/m³,672,Cornale v.Libertà,74,PV,Cornale,N,2006-02-02T00:00:00.000,4987406,493238,45.04008561,8.91415717,"{'type': 'Point', 'coordinates': [8.91415717, 45.04008561]}",7,7,6,
6831,Ossidi di Azoto,µg/m³,657,Lonato del Garda v.del Marchesino,180,BS,Lonato del Garda,N,1990-01-01T00:00:00.000,5035536,615762,45.46375819,10.48078183,"{'type': 'Point', 'coordinates': [10.48078183, 45.46375819]}",6,6,2,
10347,Particelle sospese PM2.5,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2007-12-21T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
5599,Biossido di Azoto,µg/m³,596,Osio Sotto v.per Levate,182,BG,Osio Sotto,N,2000-04-06T00:00:00.000,5052072,547691,45.62055568,9.61173782,"{'type': 'Point', 'coordinates': [9.61173782, 45.62055568]}",5,5,1,
20358,Particelle sospese PM2.5,µg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,N,2017-01-01T00:00:00.000,5042386,518435,45.53476819,9.23610903,"{'type': 'Point', 'coordinates': [9.23610903, 45.53476819]}",4,4,8,
5575,Biossido di Azoto,µg/m³,572,Morbegno v.Cortivacci,262,SO,Morbegno,N,1999-01-13T00:00:00.000,5108901,543736,46.13548600,9.56624000,"{'type': 'Point', 'coordinates': [9.56624, 46.135486]}",3,3,7,
5710,Ozono,µg/m³,544,Cormano v. Edison,153,MI,Cormano,N,1994-11-03T00:00:00.000,5044180,512693,45.54759700,9.16698300,"{'type': 'Point', 'coordinates': [9.166983, 45.547597]}",4,4,8,
10343,PM10 (SM2005),µg/m³,708,Parona v. della Miseria,112,PV,Parona,N,2007-09-28T00:00:00.000,5014300,480733,45.28194289,8.75433614,"{'type': 'Point', 'coordinates': [8.75433614, 45.28194289]}",7,7,6,
20429,PM10 (SM2005),µg/m³,501,Milano v.Marche,129,MI,Milano,N,2018-01-01T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,
6918,PM10 (SM2005),µg/m³,560,Varese v.Copelli,383,VA,Varese,N,2003-07-17T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
12584,PM10 (SM2005),µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,2012-01-01T00:00:00.000,4998110,579872,45.13195042,10.01574064,"{'type': 'Point', 'coordinates': [10.01574064, 45.13195042]}",8,8,4,
6690,Ossidi di Azoto,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,2002-06-01T00:00:00.000,5004590,512932,45.19468231,9.16464919,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",7,7,6,
10038,Biossido di Azoto,µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,2006-11-06T00:00:00.000,5051773,481053,45.61924753,8.75697656,"{'type': 'Point', 'coordinates': [8.75697656, 45.61924753]}",1,1,3,
6962,PM10 (SM2005),µg/m³,595,Filago v.Don Milani,190,BG,Filago,N,2004-10-14T00:00:00.000,5053519,543342,45.63387247,9.55609572,"{'type': 'Point', 'coordinates': [9.55609572, 45.63387247]}",5,5,1,
17127,Benzene,µg/m³,501,Milano v.Marche,129,MI,Milano,N,2012-09-13T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,
10025,Ozono,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,5059767,537706,45.69043647,9.48426111,"{'type': 'Point', 'coordinates': [9.48426111, 45.69043647]}",5,5,1,
10197,Particelle sospese PM2.5,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14,MN,Borgofranco sul Po,N,2006-12-01T00:00:00.000,4990430,671752,45.04650286,11.18094889,"{'type': 'Point', 'coordinates': [11.18094889, 45.04650286]}",9,9,4,
6374,Ossidi di Azoto,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,1993-11-01T00:00:00.000,5147136,605598,46.46952397,10.37543275,"{'type': 'Point', 'coordinates': [10.37543275, 46.46952397]}",3,3,7,
5965,Biossido di Azoto,µg/m³,633,Soresina v. Landriani,70,CR,Soresina,N,1999-10-16T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
20082,Ammoniaca,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,N,2013-11-20T00:00:00.000,5109468,529713,46.13814090,9.38468725,"{'type': 'Point', 'coordinates': [9.38468725, 46.1381409]}",10,10,5,
9968,Ossidi di Azoto,µg/m³,679,Valmadrera v.Pozzi,247,LC,Valmadrera,N,2006-02-16T00:00:00.000,5076576,527307,45.84221272,9.35166247,"{'type': 'Point', 'coordinates': [9.35166247, 45.84221272]}",10,10,5,
20455,BlackCarbon,µg/m³,501,Milano v.Marche,129,MI,Milano,N,2020-11-25T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,
6931,PM10 (SM2005),µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,2000-07-03T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
6841,Biossido di Azoto,µg/m³,659,Odolo v.Praes,349,BS,Odolo,N,2013-12-13T00:00:00.000,5055661,608260,45.64605175,10.38929672,"{'type': 'Point', 'coordinates': [10.38929672, 45.64605175]}",6,6,2,
20401,Benzene,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,2017-02-21T00:00:00.000,5147136,605598,46.46952397,10.37543275,"{'type': 'Point', 'coordinates': [10.37543275, 46.46952397]}",3,3,7,
5842,Monossido di Carbonio,mg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,1993-11-02T00:00:00.000,5147136,605598,46.46952397,10.37543275,"{'type': 'Point', 'coordinates': [10.37543275, 46.46952397]}",3,3,7,
9772,Benzene,µg/m³,600,Lodi v.Vignati,80,LO,Lodi,N,2005-04-23T00:00:00.000,5017060,538042,45.30601628,9.48527511,"{'type': 'Point', 'coordinates': [9.48527511, 45.30601628]}",11,11,8,
6587,Biossido di Zolfo,µg/m³,574,Lecco v. Amendola,214,LC,Lecco,N,1991-02-17T00:00:00.000,5077479,530713,45.85019631,9.39558125,"{'type': 'Point', 'coordinates': [9.39558125, 45.85019631]}",10,10,5,
20104,Particelle sospese PM2.5,µg/m³,592,Treviglio p.zza Insurrezione,191,BG,Treviglio,N,2015-03-01T00:00:00.000,5040815,546236,45.51933533,9.59201917,"{'type': 'Point', 'coordinates': [9.59201917, 45.51933533]}",5,5,1,
12664,Piombo,ng/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2008-06-14T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
6338,Ossidi di Azoto,µg/m³,545,Motta Visconti v. De Gasperi,100,MI,Motta Visconti,N,1998-03-17T00:00:00.000,5014273,499103,45.28196356,8.98857592,"{'type': 'Point', 'coordinates': [8.98857592, 45.28196356]}",4,4,8,
5601,Biossido di Azoto,µg/m³,598,San Rocco al Porto v.Matteotti,50,LO,San Rocco al Porto,N,2002-01-24T00:00:00.000,4992297,555154,45.08199189,9.70079278,"{'type': 'Point', 'coordinates': [9.70079278, 45.08199189]}",11,11,8,
5989,Benzene,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,1997-08-02T00:00:00.000,5060449,551482,45.69568669,9.66126061,"{'type': 'Point', 'coordinates': [9.66126061, 45.69568669]}",5,5,1,
10176,Particelle sospese PM2.5,µg/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2006-12-13T00:00:00.000,4986922,663580,45.01688067,11.07609728,"{'type': 'Point', 'coordinates': [11.07609728, 45.01688067]}",9,9,4,
10331,Biossido di Azoto,µg/m³,709,Vigevano v.Valletta,109,PV,Vigevano,N,2007-08-08T00:00:00.000,5016690,487833,45.30361483,8.84480578,"{'type': 'Point', 'coordinates': [8.84480578, 45.30361483]}",7,7,6,
9993,Biossido di Azoto,µg/m³,682,Ferrera Erbognone ENI,88,PV,Ferrera Erbognone,N,2006-01-21T00:00:00.000,4995567,490094,45.11351117,8.87407772,"{'type': 'Point', 'coordinates': [8.87407772, 45.11351117]}",7,7,6,
10580,Biossido di Zolfo,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,2010-09-01T00:00:00.000,4998110,579872,45.13195042,10.01574064,"{'type': 'Point', 'coordinates': [10.01574064, 45.13195042]}",8,8,4,
12696,Nikel,ng/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2008-04-24T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
12608,Arsenico,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
12020,Ozono,µg/m³,1297,Spinadesco v.Battisti,48,CR,Spinadesco,N,2011-02-04T00:00:00.000,5000087,573153,45.15047339,9.93059842,"{'type': 'Point', 'coordinates': [9.93059842, 45.15047339]}",8,8,4,
10326,Biossido di Azoto,µg/m³,708,Parona v. della Miseria,112,PV,Parona,N,2007-10-01T00:00:00.000,5014300,480733,45.28194289,8.75433614,"{'type': 'Point', 'coordinates': [8.75433614, 45.28194289]}",7,7,6,
12610,Piombo,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
6268,Ossidi di Azoto,µg/m³,600,Lodi v.Vignati,80,LO,Lodi,N,1999-12-30T00:00:00.000,5017060,538042,45.30601628,9.48527511,"{'type': 'Point', 'coordinates': [9.48527511, 45.30601628]}",11,11,8,
10483,PM10 (SM2005),µg/m³,1265,Lodi S.Alberto,76,LO,Lodi,N,2009-08-03T00:00:00.000,5016706,538829,45.30278678,9.49528589,"{'type': 'Point', 'coordinates': [9.49528589, 45.30278678]}",11,11,8,
5610,Biossido di Azoto,µg/m³,607,Abbadia Cerreto v. Fanfulla,64,LO,Abbadia Cerreto,N,2000-01-13T00:00:00.000,5017500,545920,45.30950506,9.58580022,"{'type': 'Point', 'coordinates': [9.58580022, 45.30950506]}",11,11,8,
6955,PM10 (SM2005),µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,2003-01-01T00:00:00.000,5000669,641770,45.14526864,10.80333489,"{'type': 'Point', 'coordinates': [10.80333489, 45.14526864]}",9,9,4,
5531,Biossido di Azoto,µg/m³,528,Milano Verziere,116,MI,Milano,N,1988-11-24T00:00:00.000,5034443,515270,45.46334886,9.19532511,"{'type': 'Point', 'coordinates': [9.19532511, 45.46334886]}",4,4,8,
12624,Nikel,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2008-04-01T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6953,PM10 (SM2005),µg/m³,659,Odolo v.Praes,349,BS,Odolo,N,2000-06-23T00:00:00.000,5055661,608260,45.64605175,10.38929672,"{'type': 'Point', 'coordinates': [10.38929672, 45.64605175]}",6,6,2,
9854,Monossido di Carbonio,mg/m³,672,Cornale v.Libertà,74,PV,Cornale,N,2005-07-29T00:00:00.000,4987406,493238,45.04008561,8.91415717,"{'type': 'Point', 'coordinates': [8.91415717, 45.04008561]}",7,7,6,
10109,Biossido di Zolfo,µg/m³,698,Ceneselli v. Moro,13,RO,Ceneselli,S,2006-11-28T00:00:00.000,4987161,686934,45.01345800,11.37258100,"{'type': 'Point', 'coordinates': [11.372581, 45.013458]}",,,,
6691,Ozono,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,2002-06-01T00:00:00.000,5004590,512932,45.19468231,9.16464919,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",7,7,6,
12662,Arsenico,ng/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2008-06-14T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
5520,Biossido di Azoto,µg/m³,517,Turbigo,141,MI,Turbigo,N,1990-01-11T00:00:00.000,5041480,479423,45.52655611,8.73650211,"{'type': 'Point', 'coordinates': [8.73650211, 45.52655611]}",4,4,8,
6380,Ossidi di Azoto,µg/m³,572,Morbegno v.Cortivacci,262,SO,Morbegno,N,1999-01-13T00:00:00.000,5108901,543736,46.13548600,9.56624000,"{'type': 'Point', 'coordinates': [9.56624, 46.135486]}",3,3,7,
5598,Biossido di Azoto,µg/m³,595,Filago v.Don Milani,190,BG,Filago,N,1992-03-06T00:00:00.000,5053519,543342,45.63387247,9.55609572,"{'type': 'Point', 'coordinates': [9.55609572, 45.63387247]}",5,5,1,
6005,Benzene,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,2002-05-16T00:00:00.000,4998110,579872,45.13195042,10.01574064,"{'type': 'Point', 'coordinates': [10.01574064, 45.13195042]}",8,8,4,
20031,Ammoniaca,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2013-10-24T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
5549,Biossido di Azoto,µg/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,1995-04-22T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
12574,Particelle sospese PM2.5,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2013-01-07T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
9873,Particelle sospese PM2.5,µg/m³,554,Saronno v.Santuario,212,VA,Saronno,N,2005-12-11T00:00:00.000,5052646,502058,45.62735705,9.02640138,"{'type': 'Point', 'coordinates': [9.02640138, 45.62735705]}",1,1,3,
6929,PM10 (SM2005),µg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,N,2000-01-01T00:00:00.000,5060569,531623,45.69795956,9.40619194,"{'type': 'Point', 'coordinates': [9.40619194, 45.69795956]}",10,10,5,
12641,Benzo(a)pirene,ng/m³,548,Milano v.Senato,118,MI,Milano,N,2008-07-10T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
5814,Monossido di Carbonio,mg/m³,551,Arconate v. De Gasperi,182,MI,Arconate,N,1999-01-20T00:00:00.000,5043898,488082,45.54852147,8.84732669,"{'type': 'Point', 'coordinates': [8.84732669, 45.54852147]}",4,4,8,
10079,Biossido di Azoto,µg/m³,695,Ponti sul Mincio v.San Martino,113,MN,Ponti sul Mincio,N,2006-12-20T00:00:00.000,5030184,631718,45.41277633,10.68336214,"{'type': 'Point', 'coordinates': [10.68336214, 45.41277633]}",9,9,4,
10458,Biossido di Azoto,µg/m³,1266,Bertonico v.Moro,65,LO,Bertonico,N,2009-08-03T00:00:00.000,5009105,552297,45.23349689,9.66625758,"{'type': 'Point', 'coordinates': [9.66625758, 45.23349689]}",11,11,8,
10037,Ossidi di Azoto,µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,2006-11-06T00:00:00.000,5051773,481053,45.61924753,8.75697656,"{'type': 'Point', 'coordinates': [8.75697656, 45.61924753]}",1,1,3,
20020,Ammoniaca,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2007-03-30T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6958,PM10 (SM2005),µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,1999-12-08T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,
6057,Benzene,µg/m³,548,Milano v.Senato,118,MI,Milano,N,1999-01-01T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
10259,Benzene,µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,2006-09-19T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,
12622,Piombo,ng/m³,542,Meda v. Gagarin,222,MB,Meda,N,2008-04-18T00:00:00.000,5056480,512203,45.66099200,9.16022500,"{'type': 'Point', 'coordinates': [9.160225, 45.660992]}",12,12,5,
6871,Biossido di Azoto,µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,2003-01-01T00:00:00.000,5000669,641770,45.14526864,10.80333489,"{'type': 'Point', 'coordinates': [10.80333489, 45.14526864]}",9,9,4,
17037,Benzo(a)pirene,ng/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,2012-01-14T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
10584,Ozono,µg/m³,1274,Perledo P.zza della stazione,212,LC,Perledo,N,2010-09-01T00:00:00.000,5095846,522171,46.01583272,9.28641942,"{'type': 'Point', 'coordinates': [9.28641942, 46.01583272]}",10,10,5,
12626,Cadmio,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2008-04-01T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
5698,Biossido di Zolfo,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,N,2000-01-13T00:00:00.000,5019734,532492,45.33036444,9.41464375,"{'type': 'Point', 'coordinates': [9.41464375, 45.33036444]}",11,11,8,
12609,Cadmio,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
5835,Monossido di Carbonio,mg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,N,1990-04-29T00:00:00.000,5042386,518435,45.53476819,9.23610903,"{'type': 'Point', 'coordinates': [9.23610903, 45.53476819]}",4,4,8,
5545,Biossido di Azoto,µg/m³,542,Meda v. Gagarin,222,MB,Meda,N,1995-11-01T00:00:00.000,5056480,512203,45.66099200,9.16022500,"{'type': 'Point', 'coordinates': [9.160225, 45.660992]}",12,12,5,
6912,PM10 (SM2005),µg/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,1998-02-25T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
12591,Piombo,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2008-04-01T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
17041,Piombo,ng/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,2012-01-13T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
20443,Biossido di Azoto,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2007-03-16T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
6208,Ossidi di Azoto,µg/m³,595,Filago v.Don Milani,190,BG,Filago,N,1992-03-06T00:00:00.000,5053519,543342,45.63387247,9.55609572,"{'type': 'Point', 'coordinates': [9.55609572, 45.63387247]}",5,5,1,
20004,BlackCarbon,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2013-09-30T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
12615,Cadmio,ng/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2008-02-19T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
6817,Ossidi di Azoto,µg/m³,656,Gambara v.Parma,47,BS,Gambara,N,1990-01-01T00:00:00.000,5011493,601945,45.24955194,10.29913000,"{'type': 'Point', 'coordinates': [10.29913, 45.24955194]}",6,6,2,
12022,Particelle sospese PM2.5,µg/m³,1297,Spinadesco v.Battisti,48,CR,Spinadesco,N,2011-02-16T00:00:00.000,5000087,573153,45.15047339,9.93059842,"{'type': 'Point', 'coordinates': [9.93059842, 45.15047339]}",8,8,4,
6582,Ozono,µg/m³,561,Como v.Cattaneo,202,CO,Como,N,1991-02-17T00:00:00.000,5073500,505203,45.81504217,9.06697886,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",2,2,3,
6400,Ossidi di Azoto,µg/m³,560,Varese v.Copelli,383,VA,Varese,N,2003-08-07T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
6908,PM10 (SM2005),µg/m³,531,Pioltello Limito,114,MI,Pioltello,N,1998-02-21T00:00:00.000,5036730,525583,45.48363242,9.32736196,"{'type': 'Point', 'coordinates': [9.32736196, 45.48363242]}",4,4,8,
6386,Ossidi di Azoto,µg/m³,558,Busto Arsizio  Accam,206,VA,Busto Arsizio,N,1998-12-06T00:00:00.000,5047718,487687,45.58289429,8.84216546,"{'type': 'Point', 'coordinates': [8.84216546, 45.58289429]}",1,1,3,
12669,Cadmio,ng/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2008-02-23T00:00:00.000,4986922,663580,45.01688067,11.07609728,"{'type': 'Point', 'coordinates': [11.07609728, 45.01688067]}",9,9,4,
12684,Nikel,ng/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2008-04-01T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
9976,PM10 (SM2005),µg/m³,679,Valmadrera v.Pozzi,247,LC,Valmadrera,N,2006-02-11T00:00:00.000,5076576,527307,45.84221272,9.35166247,"{'type': 'Point', 'coordinates': [9.35166247, 45.84221272]}",10,10,5,
10095,Ossidi di Azoto,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14,MN,Borgofranco sul Po,N,2006-11-29T00:00:00.000,4990430,671752,45.04650286,11.18094889,"{'type': 'Point', 'coordinates': [11.18094889, 45.04650286]}",9,9,4,
10077,PM10 (SM2005),µg/m³,694,Salionze v. Campagna Rossa,109,VR,Salionze,S,2006-11-29T00:00:00.000,5029205,635124,45.40331803,10.72660167,"{'type': 'Point', 'coordinates': [10.72660167, 45.40331803]}",,,,
6218,Ossidi di Azoto,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,1989-06-01T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
12614,Arsenico,ng/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2008-02-19T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
6952,PM10 (SM2005),µg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,N,2000-06-23T00:00:00.000,5055826,593900,45.64962671,10.20509022,"{'type': 'Point', 'coordinates': [10.20509022, 45.64962671]}",6,6,2,
6872,Biossido di Zolfo,µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,2003-01-01T00:00:00.000,5000669,641770,45.14526864,10.80333489,"{'type': 'Point', 'coordinates': [10.80333489, 45.14526864]}",9,9,4,
6947,PM10 (SM2005),µg/m³,643,Pavia p.zza Minerva,77,PV,Pavia,N,2002-06-06T00:00:00.000,5003660,511522,45.18633544,9.14667703,"{'type': 'Point', 'coordinates': [9.14667703, 45.18633544]}",7,7,6,
6346,Ossidi di Azoto,µg/m³,514,Rho via Buon Gesù,152,MI,Rho,N,1991-10-03T00:00:00.000,5041100,503483,45.52342919,9.04460250,"{'type': 'Point', 'coordinates': [9.0446025, 45.52342919]}",4,4,8,
10018,Benzene,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,5059767,537706,45.69043647,9.48426111,"{'type': 'Point', 'coordinates': [9.48426111, 45.69043647]}",5,5,1,
10019,Biossido di Azoto,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,5059767,537706,45.69043647,9.48426111,"{'type': 'Point', 'coordinates': [9.48426111, 45.69043647]}",5,5,1,
30158,Particelle sospese PM2.5,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,N,2013-12-13T00:00:00.000,5043674,595467,45.54006456,10.22281989,"{'type': 'Point', 'coordinates': [10.22281989, 45.54006456]}",6,6,2,
20493,Ossidi di Azoto,µg/m³,1801,Brescia v.Tartaglia,151,BS,Brescia,N,,5043948,594556,45.54264789,10.21120522,"{'type': 'Point', 'coordinates': [10.21120522, 45.54264789]}",6,6,2,
5725,Ozono,µg/m³,528,Milano Verziere,116,MI,Milano,N,1988-09-20T00:00:00.000,5034443,515270,45.46334886,9.19532511,"{'type': 'Point', 'coordinates': [9.19532511, 45.46334886]}",4,4,8,
6803,Ossidi di Azoto,µg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,N,1990-01-01T00:00:00.000,5055826,593900,45.64962671,10.20509022,"{'type': 'Point', 'coordinates': [10.20509022, 45.64962671]}",6,6,2,
