idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,utm_nord,utm_est,lat,lng,location,:@computed_region_6hky_swhk,:@computed_region_ttgh_9sm5,:@computed_region_af5v_nc64,datastop
5733,Ozono,µg/m³,574,Lecco v. Amendola,214,LC,Lecco,S,1991-02-17T00:00:00.000,5077479,530713,45.85019631,9.39558125,"{'type': 'Point', 'coordinates': [9.39558125, 45.85019631]}",10,10,5,2007-03-28T00:00:00.000
9897,Biossido di Azoto,µg/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2005-11-10T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
12577,Particelle sospese PM2.5,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,2012-01-01T00:00:00.000,4998110,579872,45.13195042,10.01574064,"{'type': 'Point', 'coordinates': [10.01574064, 45.13195042]}",8,8,4,
10282,Ozono,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2007-06-16T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6888,Ozono,µg/m³,666,Porto Mantovano v. Gianni Rodari,29,MN,Porto Mantovano,S,2004-06-01T00:00:00.000,5006244,641169,45.19554761,10.79727231,"{'type': 'Point', 'coordinates': [10.79727231, 45.19554761]}",9,9,4,2018-01-01T00:00:00.000
6956,PM10 (SM2005),µg/m³,528,Milano Verziere,116,MI,Milano,N,2001-11-01T00:00:00.000,5034443,515270,45.46334886,9.19532511,"{'type': 'Point', 'coordinates': [9.19532511, 45.46334886]}",4,4,8,
10279,Biossido di Azoto,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2007-06-16T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6922,PM10 (SM2005),µg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,1995-02-01T00:00:00.000,5070038,497388,45.78389908,8.96640489,"{'type': 'Point', 'coordinates': [8.96640489, 45.78389908]}",2,2,3,2010-04-15T00:00:00.000
6810,Particolato Totale Sospeso,µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,1999-01-01T00:00:00.000,5080789,591371,45.87460256,10.17736553,"{'type': 'Point', 'coordinates': [10.17736553, 45.87460256]}",6,6,7,2004-07-15T00:00:00.000
6083,Benzene,µg/m³,559,Somma Lombardo v.Facchinetti,210,VA,Somma Lombardo,S,2000-03-21T00:00:00.000,5055150,477613,45.64954097,8.71269853,"{'type': 'Point', 'coordinates': [8.71269853, 45.64954097]}",1,1,3,2018-07-30T00:00:00.000
20529,Particelle sospese PM2.5,µg/m³,501,Milano v.Marche,129,MI,Milano,N,2022-01-01T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,
10352,PM10 (SM2005),µg/m³,517,Turbigo,141,MI,Turbigo,N,2008-01-01T00:00:00.000,5041480,479423,45.52655611,8.73650211,"{'type': 'Point', 'coordinates': [8.73650211, 45.52655611]}",4,4,8,
5788,Monossido di Carbonio,mg/m³,590,Ponte San Pietro v. Moiolo,225,BG,Ponte San Pietro,S,1990-07-04T00:00:00.000,5060449,545762,45.69608872,9.58779631,"{'type': 'Point', 'coordinates': [9.58779631, 45.69608872]}",5,5,1,2011-09-12T00:00:00.000
9978,Particelle sospese PM2.5,µg/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2005-11-11T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
5811,Monossido di Carbonio,mg/m³,598,San Rocco al Porto v.Matteotti,50,LO,San Rocco al Porto,S,2002-02-25T00:00:00.000,4992297,555154,45.08199189,9.70079278,"{'type': 'Point', 'coordinates': [9.70079278, 45.08199189]}",11,11,8,2021-12-31T00:00:00.000
5853,Monossido di Carbonio,mg/m³,560,Varese v.Copelli,383,VA,Varese,N,2003-08-07T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
6634,Particolato Totale Sospeso,µg/m³,527,Castano Primo v. Olimpiadi,175,MI,Castano Primo,S,1990-02-19T00:00:00.000,5043625,482522,45.54594739,8.77611000,"{'type': 'Point', 'coordinates': [8.77611, 45.54594739]}",4,4,8,2007-02-27T00:00:00.000
12588,Nikel,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2008-04-01T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
6766,Ossidi di Azoto,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,N,1992-08-05T00:00:00.000,5043674,595467,45.54006456,10.22281989,"{'type': 'Point', 'coordinates': [10.22281989, 45.54006456]}",6,6,2,
5681,Biossido di Zolfo,µg/m³,577,Calolziocorte c.so Dante,215,LC,Calolziocorte,S,1993-06-01T00:00:00.000,5072149,533373,45.80210114,9.42947022,"{'type': 'Point', 'coordinates': [9.42947022, 45.80210114]}",10,10,5,2002-11-28T00:00:00.000
30129,Ammoniaca,µg/m³,631,Piadena v. Cavour,30,CR,Piadena,S,2013-07-09T00:00:00.000,4998295,608506,45.12979431,10.37983739,"{'type': 'Point', 'coordinates': [10.37983739, 45.12979431]}",8,8,4,2014-03-27T00:00:00.000
6867,Biossido di Zolfo,µg/m³,662,Vobarno v.Sottostrada,242,BS,Vobarno,S,1990-02-16T00:00:00.000,5054759,617917,45.63636078,10.51296192,"{'type': 'Point', 'coordinates': [10.51296192, 45.63636078]}",6,6,2,2012-01-04T00:00:00.000
6272,Ossidi di Azoto,µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,2000-01-13T00:00:00.000,5020391,535459,45.33613419,9.45255314,"{'type': 'Point', 'coordinates': [9.45255314, 45.33613419]}",11,11,8,2017-01-01T00:00:00.000
5604,Biossido di Azoto,µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,2000-01-13T00:00:00.000,5020391,535459,45.33613419,9.45255314,"{'type': 'Point', 'coordinates': [9.45255314, 45.33613419]}",11,11,8,2017-01-01T00:00:00.000
5534,Biossido di Azoto,µg/m³,531,Pioltello Limito,114,MI,Pioltello,N,1989-05-23T00:00:00.000,5036730,525583,45.48363242,9.32736196,"{'type': 'Point', 'coordinates': [9.32736196, 45.48363242]}",4,4,8,
20032,Ossidi di Azoto,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2013-10-24T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
10119,Biossido di Azoto,µg/m³,699,Magnacavallo campo sportivo,11,MN,Magnacavallo,S,2006-11-29T00:00:00.000,4985830,671675,45.00514363,11.17840010,"{'type': 'Point', 'coordinates': [11.1784001, 45.00514363]}",9,9,4,2018-01-01T00:00:00.000
6264,Ossidi di Azoto,µg/m³,608,Codogno v.Trento,59,LO,Codogno,N,2000-01-13T00:00:00.000,5000892,554872,45.15937678,9.69815314,"{'type': 'Point', 'coordinates': [9.69815314, 45.15937678]}",11,11,8,
6645,Particolato Totale Sospeso,µg/m³,515,Pero SS Sempione,141,MI,Pero,S,1991-05-08T00:00:00.000,5039595,507028,45.50985564,9.08997419,"{'type': 'Point', 'coordinates': [9.08997419, 45.50985564]}",4,4,8,2005-10-13T00:00:00.000
6948,PM10 (SM2005),µg/m³,644,Vigevano v.Petrarca,107,PV,Vigevano,S,2002-06-06T00:00:00.000,5019220,489053,45.32640825,8.86031156,"{'type': 'Point', 'coordinates': [8.86031156, 45.32640825]}",7,7,6,2013-09-19T00:00:00.000
9925,Ozono,µg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,2006-04-08T00:00:00.000,4999315,582066,45.14254358,10.04384767,"{'type': 'Point', 'coordinates': [10.04384767, 45.14254358]}",8,8,4,
12617,Benzo(a)pirene,ng/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2008-02-19T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
9991,Ozono,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2006-07-12T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
6820,Particolato Totale Sospeso,µg/m³,656,Gambara v.Parma,47,BS,Gambara,S,1990-02-16T00:00:00.000,5011493,601945,45.24955194,10.29913000,"{'type': 'Point', 'coordinates': [10.29913, 45.24955194]}",6,6,2,2004-08-10T00:00:00.000
6288,Ossidi di Azoto,µg/m³,551,Arconate v. De Gasperi,182,MI,Arconate,N,1999-01-20T00:00:00.000,5043898,488082,45.54852147,8.84732669,"{'type': 'Point', 'coordinates': [8.84732669, 45.54852147]}",4,4,8,
5846,Monossido di Carbonio,mg/m³,570,Tirano Viale Italia,439,SO,Tirano,S,1996-05-30T00:00:00.000,5118891,589196,46.21629300,10.17039700,"{'type': 'Point', 'coordinates': [10.170397, 46.216293]}",3,3,7,2018-07-30T00:00:00.000
10072,PM10 (SM2005),µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2007-01-01T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
6274,Ossidi di Azoto,µg/m³,598,San Rocco al Porto v.Matteotti,50,LO,San Rocco al Porto,N,2002-01-24T00:00:00.000,4992297,555154,45.08199189,9.70079278,"{'type': 'Point', 'coordinates': [9.70079278, 45.08199189]}",11,11,8,
17284,Ammoniaca,µg/m³,1374,Monza Parco,181,MB,Monza,S,2013-02-08T00:00:00.000,5049780,521452,45.60307200,9.27615600,"{'type': 'Point', 'coordinates': [9.276156, 45.603072]}",12,12,5,2019-07-09T00:00:00.000
5605,Biossido di Azoto,µg/m³,602,Melegnano v.Predabissi,83,MI,Melegnano,S,2000-01-13T00:00:00.000,5022361,525789,45.35428881,9.32924395,"{'type': 'Point', 'coordinates': [9.32924395, 45.35428881]}",4,4,8,
6608,Particolato Totale Sospeso,µg/m³,592,Treviglio p.zza Insurrezione,191,BG,Treviglio,S,1991-06-05T00:00:00.000,5040815,546236,45.51933533,9.59201917,"{'type': 'Point', 'coordinates': [9.59201917, 45.51933533]}",5,5,1,2000-01-28T00:00:00.000
10450,Particelle sospese PM2.5,µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,2008-12-23T00:00:00.000,5080789,591371,45.87460256,10.17736553,"{'type': 'Point', 'coordinates': [10.17736553, 45.87460256]}",6,6,7,2023-07-12T00:00:00.000
6832,Ozono,µg/m³,657,Lonato del Garda v.del Marchesino,180,BS,Lonato del Garda,N,2004-03-14T00:00:00.000,5035536,615762,45.46375819,10.48078183,"{'type': 'Point', 'coordinates': [10.48078183, 45.46375819]}",6,6,2,
5656,Biossido di Zolfo,µg/m³,553,Saronno v.Marconi,211,VA,Saronno,S,1993-06-25T00:00:00.000,5052270,502902,45.62397317,9.03723114,"{'type': 'Point', 'coordinates': [9.03723114, 45.62397317]}",1,1,3,2001-12-18T00:00:00.000
6382,Ossidi di Azoto,µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,1993-11-01T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,
5636,Biossido di Zolfo,µg/m³,515,Pero SS Sempione,141,MI,Pero,S,1982-05-26T00:00:00.000,5039595,507028,45.50985564,9.08997419,"{'type': 'Point', 'coordinates': [9.08997419, 45.50985564]}",4,4,8,2018-07-30T00:00:00.000
10007,Monossido di Carbonio,mg/m³,684,Truccazzano via Fornasino,105,MI,Truccazzano,S,2006-02-17T00:00:00.000,5036889,536835,45.48455958,9.47134686,"{'type': 'Point', 'coordinates': [9.47134686, 45.48455958]}",4,4,8,2018-01-01T00:00:00.000
20564,Particelle sospese PM2.5,µg/m³,1801,Brescia v.Tartaglia,151,BS,Brescia,N,2022-05-25T00:00:00.000,5043948,594556,45.54264789,10.21120522,"{'type': 'Point', 'coordinates': [10.21120522, 45.54264789]}",6,6,2,
6364,Ossidi di Azoto,µg/m³,517,Turbigo,141,MI,Turbigo,N,1990-01-11T00:00:00.000,5041480,479423,45.52655611,8.73650211,"{'type': 'Point', 'coordinates': [8.73650211, 45.52655611]}",4,4,8,
12676,Benzo(a)pirene,ng/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,2008-04-22T00:00:00.000,5113073,567873,46.16785664,9.87921169,"{'type': 'Point', 'coordinates': [9.87921169, 46.16785664]}",3,3,7,
12028,PM10 (SM2005),µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,2011-02-04T00:00:00.000,5004590,512932,45.19468231,9.16464919,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",7,7,6,
10005,Biossido di Azoto,µg/m³,684,Truccazzano via Fornasino,105,MI,Truccazzano,S,2006-02-17T00:00:00.000,5036889,536835,45.48455958,9.47134686,"{'type': 'Point', 'coordinates': [9.47134686, 45.48455958]}",4,4,8,2018-01-01T00:00:00.000
10339,PM10 (SM2005),µg/m³,629,Crema v.XI febbraio,79,CR,Crema,N,2007-09-25T00:00:00.000,5023885,555127,45.36631075,9.70395139,"{'type': 'Point', 'coordinates': [9.70395139, 45.36631075]}",8,8,4,
5546,Biossido di Azoto,µg/m³,543,Vimercate v. dell'Ospedale,194,MB,Vimercate,S,1994-12-23T00:00:00.000,5051330,528723,45.61174400,9.36770000,"{'type': 'Point', 'coordinates': [9.3677, 45.611744]}",12,12,5,2018-07-30T00:00:00.000
12687,Piombo,ng/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2008-04-01T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
6967,Monossido di Carbonio,mg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,S,2004-04-12T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,2012-01-04T00:00:00.000
6617,Particolato Totale Sospeso,µg/m³,587,Casnigo via Europa,514,BG,Casnigo,S,1989-11-08T00:00:00.000,5073819,567412,45.81464142,9.86771003,"{'type': 'Point', 'coordinates': [9.86771003, 45.81464142]}",5,5,1,2003-01-03T00:00:00.000
10129,Ossidi di Azoto,µg/m³,700,Melara v. dell'Artigianato,12,RO,Melara,S,2006-11-29T00:00:00.000,4992347,673928,45.06321458,11.20922257,"{'type': 'Point', 'coordinates': [11.20922257, 45.06321458]}",,,,
6390,Ossidi di Azoto,µg/m³,556,Gallarate  P.zza S.Lorenzo,240,VA,Gallarate,S,1991-06-26T00:00:00.000,5056010,484229,45.65746297,8.79757739,"{'type': 'Point', 'coordinates': [8.79757739, 45.65746297]}",1,1,3,2018-07-30T00:00:00.000
20041,Ozono,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2013-12-13T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
6202,Ossidi di Azoto,µg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,1991-10-31T00:00:00.000,5059449,555672,45.68636206,9.71495853,"{'type': 'Point', 'coordinates': [9.71495853, 45.68636206]}",5,5,1,2018-07-30T00:00:00.000
5563,Biossido di Azoto,µg/m³,560,Varese v.Copelli,383,VA,Varese,N,2003-08-07T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
12640,Piombo,ng/m³,548,Milano v.Senato,118,MI,Milano,N,2008-07-09T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
6304,Ossidi di Azoto,µg/m³,532,Cuggiono v. Languria,156,MI,Cuggiono,S,1990-01-01T00:00:00.000,5038680,484723,45.50148956,8.80445883,"{'type': 'Point', 'coordinates': [8.80445883, 45.50148956]}",4,4,8,2017-01-01T00:00:00.000
17159,Particelle sospese PM2.5,µg/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2012-10-11T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
5963,Biossido di Azoto,µg/m³,631,Piadena v. Cavour,30,CR,Piadena,S,1992-11-30T00:00:00.000,4998295,608506,45.12979431,10.37983739,"{'type': 'Point', 'coordinates': [10.37983739, 45.12979431]}",8,8,4,2018-07-30T00:00:00.000
6354,Ossidi di Azoto,µg/m³,548,Milano v.Senato,118,MI,Milano,N,1995-04-21T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
12570,Particelle sospese PM2.5,µg/m³,561,Como v.Cattaneo,202,CO,Como,N,2011-09-23T00:00:00.000,5073500,505203,45.81504217,9.06697886,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",2,2,3,
9995,Monossido di Carbonio,mg/m³,682,Ferrera Erbognone ENI,88,PV,Ferrera Erbognone,N,2006-01-21T00:00:00.000,4995567,490094,45.11351117,8.87407772,"{'type': 'Point', 'coordinates': [8.87407772, 45.11351117]}",7,7,6,
10384,Benzene,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2007-01-01T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
6396,Ossidi di Azoto,µg/m³,553,Saronno v.Marconi,211,VA,Saronno,S,1993-06-23T00:00:00.000,5052270,502902,45.62397317,9.03723114,"{'type': 'Point', 'coordinates': [9.03723114, 45.62397317]}",1,1,3,2003-12-03T00:00:00.000
12621,Cadmio,ng/m³,542,Meda v. Gagarin,222,MB,Meda,N,2008-04-18T00:00:00.000,5056480,512203,45.66099200,9.16022500,"{'type': 'Point', 'coordinates': [9.160225, 45.660992]}",12,12,5,
10451,Ossidi di Azoto,µg/m³,1265,Lodi S.Alberto,76,LO,Lodi,N,2009-08-03T00:00:00.000,5016706,538829,45.30278678,9.49528589,"{'type': 'Point', 'coordinates': [9.49528589, 45.30278678]}",11,11,8,
6248,Ossidi di Azoto,µg/m³,574,Lecco v. Amendola,214,LC,Lecco,N,1991-01-01T00:00:00.000,5077479,530713,45.85019631,9.39558125,"{'type': 'Point', 'coordinates': [9.39558125, 45.85019631]}",10,10,5,
10452,Biossido di Azoto,µg/m³,1265,Lodi S.Alberto,76,LO,Lodi,N,2009-08-03T00:00:00.000,5016706,538829,45.30278678,9.49528589,"{'type': 'Point', 'coordinates': [9.49528589, 45.30278678]}",11,11,8,
12627,Piombo,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2008-04-01T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6368,Ossidi di Azoto,µg/m³,507,Villasanta v. A. Volta,176,MB,Villasanta,S,1990-02-13T00:00:00.000,5050610,523948,45.60862236,9.30711961,"{'type': 'Point', 'coordinates': [9.30711961, 45.60862236]}",12,12,5,2010-06-20T00:00:00.000
10017,Ossidi di Azoto,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,5059767,537706,45.69043647,9.48426111,"{'type': 'Point', 'coordinates': [9.48426111, 45.69043647]}",5,5,1,
6322,Ossidi di Azoto,µg/m³,541,Limbiate v. F. Turati,181,MB,Limbiate,S,1994-11-24T00:00:00.000,5049330,509823,45.59096100,9.13941700,"{'type': 'Point', 'coordinates': [9.139417, 45.590961]}",12,12,5,2018-07-30T00:00:00.000
5700,Biossido di Zolfo,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,1993-11-01T00:00:00.000,5147136,605598,46.46952397,10.37543275,"{'type': 'Point', 'coordinates': [10.37543275, 46.46952397]}",3,3,7,
5683,Biossido di Zolfo,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,S,1991-02-17T00:00:00.000,5109468,529713,46.13814090,9.38468725,"{'type': 'Point', 'coordinates': [9.38468725, 46.1381409]}",10,10,5,2023-02-09T00:00:00.000
6348,Ossidi di Azoto,µg/m³,509,Rivolta d'Adda v.Beccaria,101,CR,Rivolta d'Adda,S,1991-01-12T00:00:00.000,5035130,539972,45.46855439,9.51135561,"{'type': 'Point', 'coordinates': [9.51135561, 45.46855439]}",8,8,4,2018-01-01T00:00:00.000
12685,Arsenico,ng/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2008-04-01T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
6813,Biossido di Azoto,µg/m³,656,Gambara v.Parma,47,BS,Gambara,N,1990-02-16T00:00:00.000,5011493,601945,45.24955194,10.29913000,"{'type': 'Point', 'coordinates': [10.29913, 45.24955194]}",6,6,2,
5559,Biossido di Azoto,µg/m³,556,Gallarate  P.zza S.Lorenzo,240,VA,Gallarate,S,1991-06-26T00:00:00.000,5056010,484229,45.65746297,8.79757739,"{'type': 'Point', 'coordinates': [8.79757739, 45.65746297]}",1,1,3,2018-07-30T00:00:00.000
6919,PM10 (SM2005),µg/m³,561,Como v.Cattaneo,202,CO,Como,N,2000-01-04T00:00:00.000,5073500,505203,45.81504217,9.06697886,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",2,2,3,
17126,Benzene,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2012-09-13T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
17042,Ammoniaca,µg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,2011-02-15T00:00:00.000,4999315,582066,45.14254358,10.04384767,"{'type': 'Point', 'coordinates': [10.04384767, 45.14254358]}",8,8,4,
9963,PM10 (SM2005),µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,2006-01-01T00:00:00.000,5040847,540004,45.52000944,9.51223153,"{'type': 'Point', 'coordinates': [9.51223153, 45.52000944]}",4,4,8,2017-12-12T00:00:00.000
6314,Ossidi di Azoto,µg/m³,535,Lacchiarella v.Molise,97,MI,Lacchiarella,S,1999-03-19T00:00:00.000,5019010,510542,45.32452314,9.13452950,"{'type': 'Point', 'coordinates': [9.1345295, 45.32452314]}",4,4,8,2018-07-30T00:00:00.000
5790,Monossido di Carbonio,mg/m³,592,Treviglio p.zza Insurrezione,191,BG,Treviglio,N,1994-12-01T00:00:00.000,5040815,546236,45.51933533,9.59201917,"{'type': 'Point', 'coordinates': [9.59201917, 45.51933533]}",5,5,1,
5637,Biossido di Zolfo,µg/m³,549,Milano P.zza Abbiategrasso,111,MI,Milano,S,1995-05-20T00:00:00.000,5030980,514247,45.43220019,9.18215183,"{'type': 'Point', 'coordinates': [9.18215183, 45.43220019]}",4,4,8,2003-03-06T00:00:00.000
9805,Biossido di Azoto,µg/m³,671,Mantova Tridolino,22,MN,Mantova,S,2004-12-31T00:00:00.000,5001664,646147,45.15332800,10.85927200,"{'type': 'Point', 'coordinates': [10.859272, 45.153328]}",9,9,4,2024-01-31T00:00:00.000
10078,Ossidi di Azoto,µg/m³,695,Ponti sul Mincio v.San Martino,113,MN,Ponti sul Mincio,N,2006-12-20T00:00:00.000,5030184,631718,45.41277633,10.68336214,"{'type': 'Point', 'coordinates': [10.68336214, 45.41277633]}",9,9,4,
10320,PM10 (SM2005),µg/m³,548,Milano v.Senato,118,MI,Milano,N,2007-08-10T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
10511,Monossido di Carbonio,mg/m³,1269,Dalmine v.Verdi,207,BG,Dalmine,N,2010-02-12T00:00:00.000,5055304,546847,45.64971000,9.60123469,"{'type': 'Point', 'coordinates': [9.60123469, 45.64971]}",5,5,1,
9927,PM10 (SM2005),µg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,2006-04-08T00:00:00.000,4999315,582066,45.14254358,10.04384767,"{'type': 'Point', 'coordinates': [10.04384767, 45.14254358]}",8,8,4,
10027,PM10 (SM2005),µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,5059767,537706,45.69043647,9.48426111,"{'type': 'Point', 'coordinates': [9.48426111, 45.69043647]}",5,5,1,
5647,Biossido di Zolfo,µg/m³,528,Milano Verziere,116,MI,Milano,S,1988-12-07T00:00:00.000,5034443,515270,45.46334886,9.19532511,"{'type': 'Point', 'coordinates': [9.19532511, 45.46334886]}",4,4,8,2004-03-01T00:00:00.000
5825,Monossido di Carbonio,mg/m³,531,Pioltello Limito,114,MI,Pioltello,S,1994-11-11T00:00:00.000,5036730,525583,45.48363242,9.32736196,"{'type': 'Point', 'coordinates': [9.32736196, 45.48363242]}",4,4,8,2023-10-11T00:00:00.000
20617,BlackCarbon,µg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,2023-08-09T00:00:00.000,4999315,582066,45.14254358,10.04384767,"{'type': 'Point', 'coordinates': [10.04384767, 45.14254358]}",8,8,4,
17122,Particelle sospese PM2.5,µg/m³,548,Milano v.Senato,118,MI,Milano,N,2012-09-04T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
6316,Ossidi di Azoto,µg/m³,537,Lainate v.Mengato,176,MI,Lainate,S,1991-09-25T00:00:00.000,5046000,502013,45.56754025,9.02580025,"{'type': 'Point', 'coordinates': [9.02580025, 45.56754025]}",4,4,8,2013-09-12T00:00:00.000
5615,Biossido di Zolfo,µg/m³,512,Carate Brianza v.De Gasperi,250,MB,Carate Brianza,S,1994-10-27T00:00:00.000,5057635,518272,45.67201700,9.23460300,"{'type': 'Point', 'coordinates': [9.234603, 45.672017]}",12,12,5,2003-10-21T00:00:00.000
10041,Ozono,µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,2006-11-06T00:00:00.000,5051773,481053,45.61924753,8.75697656,"{'type': 'Point', 'coordinates': [8.75697656, 45.61924753]}",1,1,3,
6252,Ossidi di Azoto,µg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,N,1991-01-01T00:00:00.000,5060569,531623,45.69795956,9.40619194,"{'type': 'Point', 'coordinates': [9.40619194, 45.69795956]}",10,10,5,
5530,Biossido di Azoto,µg/m³,527,Castano Primo v. Olimpiadi,175,MI,Castano Primo,S,1990-01-01T00:00:00.000,5043625,482522,45.54594739,8.77611000,"{'type': 'Point', 'coordinates': [8.77611, 45.54594739]}",4,4,8,2017-01-01T00:00:00.000
6935,PM10 (SM2005),µg/m³,592,Treviglio p.zza Insurrezione,191,BG,Treviglio,N,2000-02-03T00:00:00.000,5040815,546236,45.51933533,9.59201917,"{'type': 'Point', 'coordinates': [9.59201917, 45.51933533]}",5,5,1,
5730,Ozono,µg/m³,564,Erba v. Battisti,279,CO,Erba,N,2009-01-01T00:00:00.000,5072803,517232,45.80857380,9.22177920,"{'type': 'Point', 'coordinates': [9.2217792, 45.8085738]}",2,2,3,
